OG0007872	isotig07261_Past	
OG0007873	isotig02142_Past	
OG0007874	isotig01752_Past	
OG0007875	isotig11640_Past	
OG0007876	isotig12749_Past	
OG0007877	isotig04851_Past	
OG0007878	isotig07994_Past	
OG0007879	isotig12101_Past	
OG0007880	isotig12278_Past	
OG0007881	isotig07150_Past	
OG0007882	isotig09921_Past	
OG0007883	isotig07016_Past	
OG0007884	isotig10548_Past	
OG0007885	isotig13645_Past	
OG0007886	isotig08484_Past	
OG0007887	isotig08939_Past	
OG0007888	isotig03551_Past	
OG0007889	isotig06927_Past	
OG0007890	isotig05021_Past	
OG0007891	isotig13142_Past	
OG0007892	isotig14166_Past	
OG0007893	isotig03137_Past	
OG0007894	isotig11013_Past	
OG0007895	GE911787_Past	
OG0007896	isotig10247_Past	
OG0007897	isotig01590_Past	
OG0007898	isotig08126_Past	
OG0007899	isotig02494_Past	
OG0007900	isotig02466_Past	
OG0007901	isotig05545_Past	
OG0007902	isotig13135_Past	
OG0007903	isotig13642_Past	
OG0007904	isotig13222_Past	
OG0007905	isotig10139_Past	
OG0007906	isotig10360_Past	
OG0007907	isotig08551_Past	
OG0007908	isotig13923_Past	
OG0007909	isotig10850_Past	
OG0007910	isotig11119_Past	
OG0007911	isotig04703_Past	
OG0007912	isotig08397_Past	
OG0007913	isotig08765_Past	
OG0007914	isotig05544_Past	
OG0007915	isotig12732_Past	
OG0007916	isotig08770_Past	
OG0007917	isotig12306_Past	
OG0007918	isotig03280_Past	
OG0007919	isotig06590_Past	
OG0007920	isotig01432_Past	
OG0007921	isotig11686_Past	
OG0007922	isotig09967_Past	
OG0007923	isotig09297_Past	
OG0007924	isotig09865_Past	
OG0007925	isotig12054_Past	
OG0007926	isotig07363_Past	
OG0007927	isotig10293_Past	
OG0007928	isotig03736_Past	
OG0007929	GE913207_Past	
OG0007930	isotig07136_Past	
OG0007931	isotig08710_Past	
OG0007932	isotig04421_Past	
OG0007933	isotig02744_Past	
OG0007934	isotig09392_Past	
OG0007935	isotig05359_Past	
OG0007936	isotig13032_Past	
OG0007937	isotig12681_Past	
OG0007938	isotig11779_Past	
OG0007939	isotig03972_Past	
OG0007940	isotig03229_Past	
OG0007941	isotig12508_Past	
OG0007942	isotig11539_Past	
OG0007943	isotig03462_Past	
OG0007944	isotig12182_Past	
OG0007945	isotig10140_Past	
OG0007946	isotig08754_Past	
OG0007947	isotig05814_Past	
OG0007948	isotig12614_Past	
OG0007949	isotig05027_Past	
OG0007950	isotig09018_Past	
OG0007951	isotig07392_Past	
OG0007952	isotig07001_Past	
OG0007953	isotig07704_Past	
OG0007954	isotig09769_Past	
OG0007955	isotig12874_Past	
OG0007956	isotig06284_Past	
OG0007957	isotig12557_Past	
OG0007958	GE908526_Past	
OG0007959	isotig11197_Past	
OG0007960	GE914243_Past	
OG0007961	isotig02580_Past	
OG0007962	isotig03919_Past	
OG0007963	isotig00186_Past	
OG0007964	isotig05634_Past	
OG0007965	isotig10892_Past	
OG0007966	isotig10000_Past	
OG0007967	isotig10674_Past	
OG0007968	isotig13489_Past	
OG0007969	isotig13805_Past	
OG0007970	isotig01644_Past	
OG0007971	isotig07333_Past	
OG0007972	isotig10519_Past	
OG0007973	GE906772_Past	
OG0007974	isotig10433_Past	
OG0007975	isotig03703_Past	
OG0007976	GE915222_Past	
OG0007977	isotig08857_Past	
OG0007978	isotig01198_Past	
OG0007979	isotig09276_Past	
OG0007980	GE913293_Past	
OG0007981	isotig07495_Past	
OG0007982	isotig00629_Past	
OG0007983	isotig07178_Past	
OG0007984	isotig12115_Past	
OG0007985	isotig12017_Past	
OG0007986	isotig05456_Past	
OG0007987	isotig14110_Past	
OG0007988	isotig07982_Past	
OG0007989	isotig11089_Past	
OG0007990	isotig12898_Past	
OG0007991	isotig03329_Past	
OG0007992	isotig01442_Past	
OG0007993	isotig12612_Past	
OG0007994	isotig12386_Past	
OG0007995	isotig11957_Past	
OG0007996	isotig04188_Past	
OG0007997	isotig06963_Past	
OG0007998	isotig12958_Past	
OG0007999	isotig08445_Past	
OG0008000	isotig12725_Past	
OG0008001	GE907954_Past	
OG0008002	isotig09185_Past	
OG0008003	isotig00374_Past	
OG0008004	isotig08153_Past	
OG0008005	isotig08830_Past	
OG0008006	isotig08721_Past	
OG0008007	isotig01006_Past	
OG0008008	isotig05377_Past	
OG0008009	isotig06026_Past	
OG0008010	isotig04606_Past	
OG0008011	isotig10869_Past	
OG0008012	isotig11809_Past	
OG0008013	isotig05024_Past	
OG0008014	isotig12652_Past	
OG0008015	isotig08310_Past	
OG0008016	isotig11791_Past	
OG0008017	isotig04354_Past	
OG0008018	isotig13202_Past	
OG0008019	isotig11638_Past	
OG0008020	isotig05786_Past	
OG0008021	isotig09807_Past	
OG0008022	isotig08173_Past	
OG0008023	isotig11118_Past	
OG0008024	isotig12489_Past	
OG0008025	isotig13842_Past	
OG0008026	isotig06721_Past	
OG0008027	isotig09061_Past	
OG0008028	isotig09206_Past	
OG0008029	isotig13510_Past	
OG0008030	isotig06534_Past	
OG0008031	isotig03255_Past	
OG0008032	isotig01876_Past	
OG0008033	isotig09895_Past	
OG0008034	isotig11448_Past	
OG0008035	isotig11343_Past	
OG0008036	isotig05570_Past	
OG0008037	isotig11914_Past	
OG0008038	isotig03658_Past	
OG0008039	isotig09443_Past	
OG0008040	isotig07996_Past	
OG0008041	isotig02594_Past	
OG0008042	isotig10239_Past	
OG0008043	isotig13293_Past	
OG0008044	isotig11386_Past	
OG0008045	isotig13148_Past	
OG0008046	GE913632_Past	
OG0008047	isotig09117_Past	
OG0008048	GE907409_Past	
OG0008049	isotig05283_Past	
OG0008050	isotig13252_Past	
OG0008051	isotig10685_Past	
OG0008052	isotig08524_Past	
OG0008053	isotig04723_Past	
OG0008054	isotig06448_Past	
OG0008055	isotig11052_Past	
OG0008056	isotig10905_Past	
OG0008057	isotig10637_Past	
OG0008058	isotig06021_Past	
OG0008059	isotig01668_Past	
OG0008060	isotig09530_Past	
OG0008061	isotig06355_Past	
OG0008062	isotig10461_Past	
OG0008063	isotig08412_Past	
OG0008064	GE917009_Past	
OG0008065	isotig06393_Past	
OG0008066	isotig10900_Past	
OG0008067	isotig12672_Past	
OG0008068	isotig10749_Past	
OG0008069	isotig02414_Past	
OG0008070	isotig04066_Past	
OG0008071	isotig13703_Past	
OG0008072	isotig06564_Past	
OG0008073	isotig07416_Past	
OG0008074	isotig05450_Past	
OG0008075	isotig06863_Past	
OG0008076	isotig05353_Past	
OG0008077	isotig03435_Past	
OG0008078	isotig12679_Past	
OG0008079	isotig09213_Past	
OG0008080	isotig14037_Past	
OG0008081	isotig08821_Past	
OG0008082	isotig11366_Past	
OG0008083	GE911648_Past	
OG0008084	GE913864_Past	
OG0008085	isotig03620_Past	
OG0008086	isotig12082_Past	
OG0008087	isotig05295_Past	
OG0008088	isotig10221_Past	
OG0008089	isotig05278_Past	
OG0008090	isotig12036_Past	
OG0008091	isotig08382_Past	
OG0008092	isotig11096_Past	
OG0008093	isotig06060_Past	
OG0008094	GE906136_Past	
OG0008095	isotig04640_Past	
OG0008096	GE910869_Past	
OG0008097	isotig12028_Past	
OG0008098	GE912349_Past	
OG0008099	isotig12636_Past	
OG0008100	isotig04012_Past	
OG0008101	isotig03187_Past	
OG0008102	isotig04713_Past	
OG0008103	isotig12156_Past	
OG0008104	isotig09091_Past	
OG0008105	isotig07617_Past	
OG0008106	isotig13137_Past	
OG0008107	isotig13960_Past	
OG0008108	isotig06293_Past	
OG0008109	isotig07011_Past	
OG0008110	isotig11198_Past	
OG0008111	isotig10375_Past	
OG0008112	isotig12846_Past	
OG0008113	isotig09314_Past	
OG0008114	isotig04548_Past	
OG0008115	isotig13937_Past	
OG0008116	isotig13078_Past	
OG0008117	isotig09466_Past	
OG0008118	isotig10846_Past	
OG0008119	isotig02242_Past	
OG0008120	isotig05660_Past	
OG0008121	isotig07712_Past	
OG0008122	isotig05653_Past	
OG0008123	isotig11494_Past	
OG0008124	isotig12176_Past	
OG0008125	isotig09183_Past	
OG0008126	isotig04372_Past	
OG0008127	isotig07082_Past	
OG0008128	isotig12322_Past	
OG0008129	isotig06379_Past	
OG0008130	isotig11028_Past	
OG0008131	isotig12228_Past	
OG0008132	isotig10889_Past	
OG0008133	isotig04848_Past	
OG0008134	isotig06167_Past	
OG0008135	isotig07389_Past	
OG0008136	isotig11852_Past	
OG0008137	isotig12645_Past	
OG0008138	isotig03480_Past	
OG0008139	isotig13314_Past	
OG0008140	isotig10339_Past	
OG0008141	isotig03851_Past	
OG0008142	isotig05777_Past	
OG0008143	isotig04094_Past	
OG0008144	isotig12588_Past	
OG0008145	isotig07439_Past	
OG0008146	isotig05854_Past	
OG0008147	isotig11050_Past	
OG0008148	isotig04670_Past	
OG0008149	isotig08666_Past	
OG0008150	isotig10811_Past	
OG0008151	isotig13270_Past	
OG0008152	isotig11206_Past	
OG0008153	isotig05066_Past	
OG0008154	isotig12217_Past	
OG0008155	isotig12131_Past	
OG0008156	isotig10103_Past	
OG0008157	isotig05406_Past	
OG0008158	isotig09273_Past	
OG0008159	isotig09424_Past	
OG0008160	GE914766_Past	
OG0008161	isotig03436_Past	
OG0008162	isotig05188_Past	
OG0008163	isotig14158_Past	
OG0008164	isotig14268_Past	
OG0008165	isotig01720_Past	
OG0008166	isotig12383_Past	
OG0008167	isotig10079_Past	
OG0008168	isotig04273_Past	
OG0008169	isotig04055_Past	
OG0008170	isotig08988_Past	
OG0008171	isotig05708_Past	
OG0008172	isotig07607_Past	
OG0008173	isotig03846_Past	
OG0008174	isotig03673_Past	
OG0008175	isotig08249_Past	
OG0008176	isotig08151_Past	
OG0008177	isotig10775_Past	
OG0008178	isotig03297_Past	
OG0008179	isotig09682_Past	
OG0008180	isotig06807_Past	
OG0008181	isotig03702_Past	
OG0008182	isotig12666_Past	
OG0008183	isotig12646_Past	
OG0008184	isotig11848_Past	
OG0008185	isotig02044_Past	
OG0008186	isotig05298_Past	
OG0008187	isotig12205_Past	
OG0008188	GE913240_Past	
OG0008189	isotig13343_Past	
OG0008190	isotig11319_Past	
OG0008191	GE907805_Past	
OG0008192	GE908077_Past	
OG0008193	isotig03275_Past	
OG0008194	isotig03764_Past	
OG0008195	isotig12840_Past	
OG0008196	isotig04587_Past	
OG0008197	GE912440_Past	
OG0008198	isotig08051_Past	
OG0008199	isotig05417_Past	
OG0008200	isotig12405_Past	
OG0008201	isotig03258_Past	
OG0008202	isotig12406_Past	
OG0008203	isotig00461_Past	
OG0008204	isotig11431_Past	
OG0008205	isotig13774_Past	
OG0008206	isotig02530_Past	
OG0008207	isotig06973_Past	
OG0008208	isotig06075_Past	
OG0008209	isotig13558_Past	
OG0008210	isotig09532_Past	
OG0008211	isotig03423_Past	
OG0008212	isotig07103_Past	
OG0008213	isotig04397_Past	
OG0008214	isotig13632_Past	
OG0008215	isotig05500_Past	
OG0008216	isotig00925_Past	
OG0008217	isotig09621_Past	
OG0008218	isotig12970_Past	
OG0008219	GE908195_Past	
OG0008220	isotig00921_Past	
OG0008221	isotig06572_Past	
OG0008222	isotig04625_Past	
OG0008223	isotig06913_Past	
OG0008224	isotig12865_Past	
OG0008225	isotig11504_Past	
OG0008226	isotig12617_Past	
OG0008227	isotig05767_Past	
OG0008228	isotig04603_Past	
OG0008229	isotig07189_Past	
OG0008230	isotig11835_Past	
OG0008231	isotig13095_Past	
OG0008232	GE917285_Past	
OG0008233	isotig07336_Past	
OG0008234	isotig07358_Past	
OG0008235	isotig05200_Past	
OG0008236	GE911485_Past	
OG0008237	isotig11167_Past	
OG0008238	isotig09922_Past	
OG0008239	isotig13249_Past	
OG0008240	isotig04285_Past	
OG0008241	isotig06842_Past	
OG0008242	isotig05662_Past	
OG0008243	isotig05963_Past	
OG0008244	GE908878_Past	
OG0008245	isotig04637_Past	
OG0008246	isotig10354_Past	
OG0008247	isotig04368_Past	
OG0008248	isotig04044_Past	
OG0008249	isotig03442_Past	
OG0008250	GE913161_Past	
OG0008251	isotig14010_Past	
OG0008252	isotig09111_Past	
OG0008253	isotig13458_Past	
OG0008254	isotig10362_Past	
OG0008255	isotig06304_Past	
OG0008256	isotig05736_Past	
OG0008257	isotig12716_Past	
OG0008258	isotig08461_Past	
OG0008259	isotig10976_Past	
OG0008260	isotig07135_Past	
OG0008261	isotig10356_Past	
OG0008262	isotig08556_Past	
OG0008263	isotig05419_Past	
OG0008264	isotig09181_Past	
OG0008265	isotig05749_Past	
OG0008266	isotig11930_Past	
OG0008267	isotig03182_Past	
OG0008268	isotig11927_Past	
OG0008269	isotig03587_Past	
OG0008270	isotig07912_Past	
OG0008271	isotig10141_Past	
OG0008272	isotig11350_Past	
OG0008273	isotig09414_Past	
OG0008274	isotig02252_Past	
OG0008275	isotig09819_Past	
OG0008276	GE912113_Past	
OG0008277	isotig04122_Past	
OG0008278	isotig10374_Past	
OG0008279	isotig03476_Past	
OG0008280	isotig13723_Past	
OG0008281	isotig02522_Past	
OG0008282	isotig04684_Past	
OG0008283	GE907430_Past	
OG0008284	isotig08661_Past	
OG0008285	isotig07059_Past	
OG0008286	isotig09216_Past	
OG0008287	isotig13018_Past	
OG0008288	isotig03522_Past	
OG0008289	isotig07450_Past	
OG0008290	isotig13235_Past	
OG0008291	isotig13081_Past	
OG0008292	isotig09920_Past	
OG0008293	isotig11713_Past	
OG0008294	isotig09947_Past	
OG0008295	isotig11586_Past	
OG0008296	isotig02534_Past	
OG0008297	isotig12255_Past	
OG0008298	isotig07684_Past	
OG0008299	isotig04781_Past	
OG0008300	isotig03304_Past	
OG0008301	isotig04534_Past	
OG0008302	isotig05794_Past	
OG0008303	isotig06750_Past	
OG0008304	GE915779_Past	
OG0008305	GE908404_Past	
OG0008306	isotig10608_Past	
OG0008307	isotig14197_Past	
OG0008308	isotig13247_Past	
OG0008309	isotig12366_Past	
OG0008310	isotig14229_Past	
OG0008311	isotig08516_Past	
OG0008312	isotig10509_Past	
OG0008313	isotig10317_Past	
OG0008314	isotig05870_Past	
OG0008315	isotig00557_Past	
OG0008316	isotig09158_Past	
OG0008317	isotig11483_Past	
OG0008318	isotig09250_Past	
OG0008319	isotig09410_Past	
OG0008320	isotig13463_Past	
OG0008321	isotig07355_Past	
OG0008322	isotig09008_Past	
OG0008323	isotig10697_Past	
OG0008324	isotig11876_Past	
OG0008325	isotig04667_Past	
OG0008326	isotig00315_Past	
OG0008327	GE913679_Past	
OG0008328	isotig12056_Past	
OG0008329	isotig05721_Past	
OG0008330	isotig03950_Past	
OG0008331	isotig04968_Past	
OG0008332	isotig04250_Past	
OG0008333	GE907710_Past	
OG0008334	isotig02502_Past	
OG0008335	isotig04000_Past	
OG0008336	isotig08316_Past	
OG0008337	isotig10891_Past	
OG0008338	isotig06957_Past	
OG0008339	isotig05527_Past	
OG0008340	isotig04819_Past	
OG0008341	isotig08401_Past	
OG0008342	isotig12904_Past	
OG0008343	isotig00863_Past	
OG0008344	isotig12531_Past	
OG0008345	isotig13424_Past	
OG0008346	isotig14095_Past	
OG0008347	isotig03336_Past	
OG0008348	isotig11777_Past	
OG0008349	isotig12963_Past	
OG0008350	isotig05477_Past	
OG0008351	isotig10564_Past	
OG0008352	GE911315_Past	
OG0008353	isotig01122_Past	
OG0008354	isotig02676_Past	
OG0008355	isotig04127_Past	
OG0008356	isotig12307_Past	
OG0008357	isotig05264_Past	
OG0008358	isotig07552_Past	
OG0008359	isotig07801_Past	
OG0008360	isotig10411_Past	
OG0008361	isotig07142_Past	
OG0008362	isotig13698_Past	
OG0008363	isotig05902_Past	
OG0008364	isotig13191_Past	
OG0008365	isotig06862_Past	
OG0008366	isotig11969_Past	
OG0008367	isotig02384_Past	
OG0008368	isotig03604_Past	
OG0008369	isotig04160_Past	
OG0008370	isotig02092_Past	
OG0008371	isotig03921_Past	
OG0008372	isotig05744_Past	
OG0008373	isotig12339_Past	
OG0008374	isotig06409_Past	
OG0008375	isotig11428_Past	
OG0008376	isotig04282_Past	
OG0008377	isotig13609_Past	
OG0008378	isotig10281_Past	
OG0008379	isotig13164_Past	
OG0008380	isotig08781_Past	
OG0008381	isotig14105_Past	
OG0008382	isotig01530_Past	
OG0008383	isotig05993_Past	
OG0008384	isotig01858_Past	
OG0008385	GE912782_Past	
OG0008386	isotig05679_Past	
OG0008387	isotig03615_Past	
OG0008388	isotig07210_Past	
OG0008389	isotig14007_Past	
OG0008390	GE906998_Past	
OG0008391	GE917070_Past	
OG0008392	isotig10566_Past	
OG0008393	isotig01004_Past	
OG0008394	isotig11636_Past	
OG0008395	isotig09280_Past	
OG0008396	isotig10275_Past	
OG0008397	isotig10567_Past	
OG0008398	isotig06708_Past	
OG0008399	isotig13326_Past	
OG0008400	isotig10681_Past	
OG0008401	isotig11622_Past	
OG0008402	isotig07760_Past	
OG0008403	isotig04661_Past	
OG0008404	isotig10185_Past	
OG0008405	isotig12724_Past	
OG0008406	isotig07880_Past	
OG0008407	isotig12992_Past	
OG0008408	isotig09404_Past	
OG0008409	isotig06760_Past	
OG0008410	isotig09403_Past	
OG0008411	isotig13364_Past	
OG0008412	isotig06656_Past	
OG0008413	GE907055_Past	
OG0008414	GE905954_Past	
OG0008415	isotig11500_Past	
OG0008416	isotig04908_Past	
OG0008417	isotig09592_Past	
OG0008418	isotig04809_Past	
OG0008419	isotig11259_Past	
OG0008420	isotig14060_Past	
OG0008421	isotig04550_Past	
OG0008422	isotig05453_Past	
OG0008423	isotig04963_Past	
OG0008424	isotig11133_Past	
OG0008425	isotig06966_Past	
OG0008426	isotig04897_Past	
OG0008427	isotig08769_Past	
OG0008428	isotig12032_Past	
OG0008429	isotig06454_Past	
OG0008430	isotig12986_Past	
OG0008431	isotig06522_Past	
OG0008432	isotig11932_Past	
OG0008433	isotig08876_Past	
OG0008434	isotig08831_Past	
OG0008435	isotig06242_Past	
OG0008436	isotig01262_Past	
OG0008437	isotig07933_Past	
OG0008438	isotig10979_Past	
OG0008439	isotig09602_Past	
OG0008440	GE915776_Past	
OG0008441	isotig03347_Past	
OG0008442	isotig01212_Past	
OG0008443	isotig04364_Past	
OG0008444	isotig04007_Past	
OG0008445	isotig11785_Past	
OG0008446	isotig08559_Past	
OG0008447	isotig08836_Past	
OG0008448	isotig13764_Past	
OG0008449	isotig10199_Past	
OG0008450	isotig13450_Past	
OG0008451	isotig12896_Past	
OG0008452	isotig12635_Past	
OG0008453	isotig02644_Past	
OG0008454	isotig14019_Past	
OG0008455	GE906475_Past	
OG0008456	isotig02554_Past	
OG0008457	isotig05356_Past	
OG0008458	isotig08557_Past	
OG0008459	isotig11314_Past	
OG0008460	isotig03936_Past	
OG0008461	isotig11787_Past	
OG0008462	isotig08722_Past	
OG0008463	isotig06674_Past	
OG0008464	isotig05494_Past	
OG0008465	isotig04745_Past	
OG0008466	isotig06558_Past	
OG0008467	isotig05943_Past	
OG0008468	isotig08790_Past	
OG0008469	isotig09012_Past	
OG0008470	isotig06067_Past	
OG0008471	isotig02550_Past	
OG0008472	isotig11632_Past	
OG0008473	isotig11913_Past	
OG0008474	isotig10432_Past	
OG0008475	isotig08165_Past	
OG0008476	isotig10037_Past	
OG0008477	isotig14086_Past	
OG0008478	isotig05871_Past	
OG0008479	isotig01070_Past	
OG0008480	isotig03889_Past	
OG0008481	isotig06398_Past	
OG0008482	isotig06239_Past	
OG0008483	GE906436_Past	
OG0008484	isotig05326_Past	
OG0008485	isotig12456_Past	
OG0008486	isotig13668_Past	
OG0008487	isotig12210_Past	
OG0008488	isotig09584_Past	
OG0008489	isotig12005_Past	
OG0008490	isotig05739_Past	
OG0008491	isotig11819_Past	
OG0008492	isotig05299_Past	
OG0008493	isotig09050_Past	
OG0008494	isotig03987_Past	
OG0008495	isotig12829_Past	
OG0008496	isotig07556_Past	
OG0008497	isotig11420_Past	
OG0008498	isotig14024_Past	
OG0008499	isotig08766_Past	
OG0008500	isotig05703_Past	
OG0008501	isotig08802_Past	
OG0008502	isotig05809_Past	
OG0008503	isotig10200_Past	
OG0008504	isotig10104_Past	
OG0008505	isotig13167_Past	
OG0008506	isotig11161_Past	
OG0008507	isotig12355_Past	
OG0008508	isotig13502_Past	
OG0008509	isotig08985_Past	
OG0008510	isotig03521_Past	
OG0008511	isotig12909_Past	
OG0008512	isotig04042_Past	
OG0008513	GE908480_Past	
OG0008514	isotig07654_Past	
OG0008515	GE917199_Past	
OG0008516	isotig04682_Past	
OG0008517	isotig03657_Past	
OG0008518	isotig05743_Past	
OG0008519	isotig03715_Past	
OG0008520	isotig13097_Past	
OG0008521	isotig01878_Past	
OG0008522	isotig11400_Past	
OG0008523	isotig04009_Past	
OG0008524	isotig13234_Past	
OG0008525	isotig12312_Past	
OG0008526	isotig09794_Past	
OG0008527	isotig06645_Past	
OG0008528	isotig05273_Past	
OG0008529	isotig10814_Past	
OG0008530	isotig11896_Past	
OG0008531	isotig08731_Past	
OG0008532	isotig12841_Past	
OG0008533	isotig04686_Past	
OG0008534	isotig10474_Past	
OG0008535	isotig04476_Past	
OG0008536	GE914365_Past	
OG0008537	isotig08573_Past	
OG0008538	isotig09202_Past	
OG0008539	isotig11547_Past	
OG0008540	GE915730_Past	
OG0008541	isotig10399_Past	
OG0008542	isotig02622_Past	
OG0008543	isotig07693_Past	
OG0008544	isotig07019_Past	
OG0008545	isotig06794_Past	
OG0008546	isotig07558_Past	
OG0008547	isotig08460_Past	
OG0008548	isotig07512_Past	
OG0008549	isotig10256_Past	
OG0008550	isotig08944_Past	
OG0008551	isotig07637_Past	
OG0008552	isotig10920_Past	
OG0008553	isotig12529_Past	
OG0008554	isotig04469_Past	
OG0008555	isotig13915_Past	
OG0008556	isotig07698_Past	
OG0008557	isotig10402_Past	
OG0008558	isotig00953_Past	
OG0008559	isotig11786_Past	
OG0008560	isotig06253_Past	
OG0008561	isotig04989_Past	
OG0008562	isotig03502_Past	
OG0008563	isotig12143_Past	
OG0008564	isotig10986_Past	
OG0008565	isotig02504_Past	
OG0008566	isotig08871_Past	
OG0008567	isotig01920_Past	
OG0008568	isotig12842_Past	
OG0008569	isotig13107_Past	
OG0008570	isotig12883_Past	
OG0008571	isotig05242_Past	
OG0008572	isotig01634_Past	
OG0008573	isotig11903_Past	
OG0008574	isotig08756_Past	
OG0008575	isotig03503_Past	
OG0008576	isotig04412_Past	
OG0008577	isotig11821_Past	
OG0008578	isotig13654_Past	
OG0008579	isotig09798_Past	
OG0008580	isotig06061_Past	
OG0008581	isotig10250_Past	
OG0008582	isotig01704_Past	
OG0008583	isotig09190_Past	
OG0008584	isotig00608_Past	
OG0008585	isotig05342_Past	
OG0008586	isotig11143_Past	
OG0008587	isotig10647_Past	
OG0008588	GE907582_Past	
OG0008589	isotig03852_Past	
OG0008590	isotig10990_Past	
OG0008591	isotig08601_Past	
OG0008592	isotig05482_Past	
OG0008593	isotig04735_Past	
OG0008594	isotig13400_Past	
OG0008595	isotig09661_Past	
OG0008596	isotig08776_Past	
OG0008597	GE907903_Past	
OG0008598	isotig06365_Past	
OG0008599	isotig07125_Past	
OG0008600	isotig13172_Past	
OG0008601	isotig02612_Past	
OG0008602	isotig07235_Past	
OG0008603	isotig14257_Past	
OG0008604	isotig07916_Past	
OG0008605	isotig11958_Past	
OG0008606	isotig10831_Past	
OG0008607	isotig00656_Past	
OG0008608	isotig09223_Past	
OG0008609	isotig04531_Past	
OG0008610	isotig05816_Past	
OG0008611	isotig10258_Past	
OG0008612	isotig01776_Past	
OG0008613	isotig14053_Past	
OG0008614	isotig12759_Past	
OG0008615	isotig05717_Past	
OG0008616	isotig12913_Past	
OG0008617	isotig10717_Past	
OG0008618	isotig04554_Past	
OG0008619	isotig11440_Past	
OG0008620	isotig03897_Past	
OG0008621	GE908366_Past	
OG0008622	isotig10066_Past	
OG0008623	isotig01666_Past	
OG0008624	isotig13160_Past	
OG0008625	isotig09172_Past	
OG0008626	isotig09048_Past	
OG0008627	isotig05559_Past	
OG0008628	isotig06964_Past	
OG0008629	isotig12435_Past	
OG0008630	isotig03685_Past	
OG0008631	isotig03686_Past	
OG0008632	isotig08868_Past	
OG0008633	GE906165_Past	
OG0008634	isotig01420_Past	
OG0008635	isotig05441_Past	
OG0008636	isotig09121_Past	
OG0008637	isotig14004_Past	
OG0008638	isotig05583_Past	
OG0008639	isotig05531_Past	
OG0008640	isotig07651_Past	
OG0008641	isotig07078_Past	
OG0008642	isotig06333_Past	
OG0008643	GE916396_Past	
OG0008644	isotig04101_Past	
OG0008645	isotig03467_Past	
OG0008646	GE914486_Past	
OG0008647	isotig00945_Past	
OG0008648	isotig01358_Past	
OG0008649	isotig04821_Past	
OG0008650	isotig02002_Past	
OG0008651	isotig12888_Past	
OG0008652	GE911270_Past	
OG0008653	isotig13350_Past	
OG0008654	isotig12569_Past	
OG0008655	isotig07842_Past	
OG0008656	isotig13309_Past	
OG0008657	isotig01136_Past	
OG0008658	isotig13178_Past	
OG0008659	isotig11857_Past	
OG0008660	isotig08350_Past	
OG0008661	isotig09796_Past	
OG0008662	isotig13157_Past	
OG0008663	GE913471_Past	
OG0008664	isotig06105_Past	
OG0008665	isotig02696_Past	
OG0008666	isotig12243_Past	
OG0008667	isotig06919_Past	
OG0008668	isotig12935_Past	
OG0008669	isotig03965_Past	
OG0008670	isotig08910_Past	
OG0008671	isotig05483_Past	
OG0008672	isotig03479_Past	
OG0008673	GE909145_Past	
OG0008674	isotig05872_Past	
OG0008675	isotig04091_Past	
OG0008676	isotig13071_Past	
OG0008677	GE914064_Past	
OG0008678	isotig04685_Past	
OG0008679	isotig01354_Past	
OG0008680	isotig04573_Past	
OG0008681	isotig04490_Past	
OG0008682	isotig05454_Past	
OG0008683	isotig04177_Past	
OG0008684	isotig06809_Past	
OG0008685	isotig11030_Past	
OG0008686	isotig04559_Past	
OG0008687	isotig04864_Past	
OG0008688	GE915460_Past	
OG0008689	isotig09309_Past	
OG0008690	isotig03979_Past	
OG0008691	GE915634_Past	
OG0008692	isotig11618_Past	
OG0008693	isotig05404_Past	
OG0008694	isotig04993_Past	
OG0008695	isotig09191_Past	
OG0008696	isotig06273_Past	
OG0008697	GE914848_Past	
OG0008698	isotig08950_Past	
OG0008699	isotig12849_Past	
OG0008700	isotig07303_Past	
OG0008701	GE912203_Past	
OG0008702	isotig05711_Past	
OG0008703	isotig04332_Past	
OG0008704	isotig05198_Past	
OG0008705	isotig12319_Past	
OG0008706	isotig05020_Past	
OG0008707	isotig10466_Past	
OG0008708	isotig13055_Past	
OG0008709	isotig10288_Past	
OG0008710	isotig12915_Past	
OG0008711	isotig12720_Past	
OG0008712	GE911819_Past	
OG0008713	isotig06742_Past	
OG0008714	isotig10738_Past	
OG0008715	isotig13392_Past	
OG0008716	isotig03959_Past	
OG0008717	isotig07662_Past	
OG0008718	isotig12377_Past	
OG0008719	isotig09531_Past	
OG0008720	isotig13770_Past	
OG0008721	isotig10848_Past	
OG0008722	isotig14084_Past	
OG0008723	GE907144_Past	
OG0008724	GE906125_Past	
OG0008725	isotig11870_Past	
OG0008726	isotig09877_Past	
OG0008727	isotig13258_Past	
OG0008728	isotig06978_Past	
OG0008729	isotig06617_Past	
OG0008730	isotig07034_Past	
OG0008731	isotig01958_Past	
OG0008732	isotig13544_Past	
OG0008733	isotig02610_Past	
OG0008734	isotig13629_Past	
OG0008735	isotig10002_Past	
OG0008736	isotig11488_Past	
OG0008737	isotig13073_Past	
OG0008738	isotig11602_Past	
OG0008739	isotig08824_Past	
OG0008740	isotig06934_Past	
OG0008741	isotig01884_Past	
OG0008742	isotig06407_Past	
OG0008743	isotig11571_Past	
OG0008744	isotig11020_Past	
OG0008745	isotig04960_Past	
OG0008746	isotig12864_Past	
OG0008747	isotig03895_Past	
OG0008748	isotig04264_Past	
OG0008749	isotig06078_Past	
